label,text
0,"The French are rather good at this kind of thing , unlike the Americans , who have a passion for Musketeers , only to spoof them ."
0,The fly-on-the-wall method used to document rural French school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work .
1,It 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part .
1,Allows us to hope that Nolan is poised to embark a major career as a commercial yet inventive filmmaker .
1,"Maneuvers skillfully through the plot 's hot brine -- until it 's undone by the sogginess of its contemporary characters , and actors ."
1,"It has the ability to offend and put off everyone , but it holds you with its outrageousness ."
1,"Anchored by Friel and Williams 's exceptional performances , the film 's power lies in its complexity ."
0,Nothing is black and white .
0,It 's a charming and often affecting journey .
0,No screen fantasy-adventure in recent memory has the showmanship of Clones ' last 45 minutes .
0,"A poignant and compelling story about relationships , Food of Love takes us on a bumpy but satisfying journey of the heart ."
1,The Chateau cleverly probes the cross-cultural differences between Gauls and Yanks .
0,Not since Tom Cruise in Risky Business has an actor made such a strong impression in his underwear .
0,"Aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better ."
0,Uses high comedy to evoke surprising poignance .
1,It confirms Fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight .
0,"Vera 's three actors -- MollÃƒÂ  , Gil and Bardem -- excel in insightful , empathetic performances ."
1,A marvel like none you 've seen .
1,"With tightly organized efficiency , numerous flashbacks and a constant edge of tension , Miller 's film is one of 2002 's involvingly adult surprises ."
0,should be seen at the very least for its spasms of absurdist humor .
1,Writer\/director Mark Romanek spotlights the underlying caste system in America .
1,It 's a scathing portrayal .
1,"This is a good script , good dialogue , funny even for adults ."
1,The characters are interesting and often very creatively constructed from figure to backstory .
1,The film will play equally well on both the standard and giant screens .
1,"Moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not ."
0,"Not a film to rival To Live , but a fine little amuse-bouche to keep your appetite whetted ."
0,True tale of courage -- and complicity -- at Auschwitz is a harrowing drama that tries to tell of the unspeakable .
1,"Gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive ."
0,"MacDowell , whose wifty Southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role ."
0,What Time Is It There ?
0,is not easy .
0,"It haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it ."
1,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then Esther 's story is a compelling quest for truth ."
1,"Although the level of the comedy declines as the movie proceeds , there 's no denying the fun of watching De Niro and Crystal having fun ."
0,"Claude Chabrol has here a thriller without thrills , but that 's okay ."
0,"For movie lovers as well as opera lovers , Tosca is a real treat ."
0,Unflinchingly bleak and desperate
1,Moretti 's compelling anatomy of grief and the difficult process of adapting to loss .
1,"Challenging , intermittently engrossing and unflaggingly creative ."
1,But it 's too long and too convoluted and it ends in a muddle .
0,"The vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination ."
0,A painfully funny ode to bad behavior .
1,` Easily my choice for one of the year 's best films . '
0,"Charles ' entertaining film chronicles Seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic Adams ' attempts to get his shot at the big time ."
1,"That dogged good will of the parents and ` vain ' Jia 's defoliation of ego , make the film touching despite some doldrums ."
1,"The movie is for fans who ca n't stop loving anime , and the fanatical excess built into it ."
1,"The volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-Hollywood that it seems positively French in its rhythms and resonance ."
1,"A densely constructed , highly referential film , and an audacious return to form that can comfortably sit among Jean-Luc Godard 's finest work ."
1,Michael Gerbosi 's script is economically packed with telling scenes .
1,A strangely compelling and brilliantly acted psychological drama .
1,Candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .
1,"Open-minded kids -- kids who read , kids who dream -- will be comforted by the way it deals with big issues like death and destiny ."
0,"Bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch Some Body first ."
1,"... a good , if not entirely fresh , look at war ."
0,"The film is powerful , accessible and funny ."
0,"You wo n't miss its messages , but you 'll be entertained as well ."
1,"`` Frailty '' starts out like a typical Bible killer story , but it turns out to be significantly different -LRB- and better -RRB- than most films with this theme ."
1,If you dig on David Mamet 's mind tricks ... rent this movie and enjoy !
1,The primitive force of this film seems to bubble up from the vast collective memory of the combatants .
